"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Cdc42ep3",0.0387433110997933,-0.0797947149006237,1,1,1
"Syt4",0.0387470763417941,0.116231817367085,0.556,0.111,1
"Grina",0.0387699871414774,0.281057682230256,1,1,1
"Cdh15",0.0387928045607483,0.0997324424672716,0.667,0.444,1
"Zbtb7b",0.0388278721978991,0.278557887349028,1,1,1
"Rpl37",0.0388586139155092,-0.304297267621432,1,1,1
"Lix1",0.0389043526615739,-0.108098674349438,0.889,1,1
"Il12b",0.0389390032489922,1.225769924755,1,1,1
"Scml2",0.038962270711481,-0.0643216087270182,0.333,0.667,1
"Hist1h2ab",0.0389637403422484,0.0930654272313518,1,0.333,1
"Fam162a",0.0390151516305149,-0.161793709882799,1,1,1
"Wdr37",0.0390614899264453,0.339524804650787,1,1,1
"Srsf11",0.0391211682117302,-0.0978158775569111,1,1,1
"Ttc5",0.0391344865373872,-0.0885068952933981,1,1,1
"Tmem154",0.0391815694446747,0.236373286139494,1,1,1
"Dok4",0.0392048870192346,-0.285250594461665,1,1,1
"2900026A02Rik",0.0392424612785384,-0.19159127354318,1,1,1
"Olfr433",0.0392507039483009,0.161491920438163,0.889,0.444,1
"Ildr1",0.0392750476365101,0.301938156783896,1,1,1
"Gm15856",0.0392977915203327,0.0807777169776291,0.444,0.111,1
"Cdc42ep2",0.0393183928492535,-0.264310684167836,1,1,1
"Tmem38a",0.0393196157562087,0.25968121172081,1,1,1
"Rflnb",0.0393255910012134,-0.656286632274176,1,1,1
"Cd36",0.0393773930457959,-0.145318829158201,1,1,1
"Cdc26",0.0393858781061251,-0.0720571175395045,1,1,1
"Brk1",0.03940469998502,-0.0745951095863424,1,1,1
"Rft1",0.039432297317714,0.247053683210815,1,1,1
"AI413582",0.039488648888205,0.2875578588285,1,1,1
"Ppt1",0.0394888119662309,0.314657137192313,1,1,1
"Scn4b",0.0395072311069982,0.240671652561627,0.667,0.556,1
"Sfrp1",0.0395391576713698,0.152956723614236,1,0.889,1
"Znhit3",0.0396088732200932,0.255726237943123,1,1,1
"Pcyt2",0.0396511593688821,0.256544429932996,1,1,1
"Dst",0.0397003446800711,-0.210612212067513,1,1,1
"Zbtb20",0.0397008824789113,-0.20727765427594,1,1,1
"Tceal9",0.0397711382472794,-0.234837931413347,1,1,1
"Psmd10",0.0398011534309682,0.264778541054919,1,1,1
"Ncbp3",0.0398156576159337,0.228645845222211,1,1,1
"Gm29367",0.0398525259730271,-0.0694329484345682,0.556,0.667,1
"Ndufa6",0.0398670395193181,-0.292645225744965,1,1,1
"Prmt5",0.0398867266563034,0.251154934837768,1,1,1
"Aga",0.0398927436034321,-0.129545689344753,1,1,1
"Gga2",0.0399093479436688,0.221379747710183,1,1,1
"Pcmt1",0.039912298758501,-0.151815946340245,1,1,1
"Snhg18",0.0399351898721184,-0.195069889090943,1,1,1
"Csnk1g1",0.0399449319224583,0.286495220144248,1,1,1
"Dnajc17",0.0400056810515073,0.221872130953255,1,1,1
"Gm13589",0.0400284806589393,0.197476526000059,0.667,0.444,1
"Cltc",0.0401506979890393,-0.0827109434329454,1,1,1
"Mms22l",0.0401586129636425,0.23105019026308,1,1,1
"Ets1",0.0401615924223077,-0.359273008432336,1,1,1
"Tbc1d5",0.0401870297027035,0.310989372643387,1,1,1
"Fat1",0.040222117657785,0.177479267778049,1,1,1
"Cep192",0.0402503055775435,0.309751195251865,1,1,1
"Gzmc",0.0403231299770619,0.129167894829443,0.444,0,1
"Hmcn2",0.0403448475170392,0.0659377422798122,0.556,0.222,1
"Arid3b",0.0404544864258558,0.266771481206253,1,1,1
"Hist1h3e",0.0404721494117156,0.156200211942571,1,1,1
"Riox2",0.0404875634628277,0.285053132524108,1,1,1
"Ssx2ip",0.0405189395602301,0.411112062959595,1,1,1
"Hmgn3",0.0405223777306888,0.429960086535733,1,1,1
"6530409C15Rik",0.0405439808421595,0.137915170385877,1,0.778,1
"Pi4k2a",0.0405724430060908,0.340527871362447,1,1,1
"Gng13",0.0405802234670578,0.921009862794317,1,1,1
"Sema3g",0.0405813280607952,-0.219363141876985,1,1,1
"Ccdc91",0.0405966830036121,-0.118160597084197,1,1,1
"Akr1b8",0.0406010827694737,-0.120263056931462,1,1,1
"Max",0.040615616439681,0.393074413577096,1,1,1
"Gm50107",0.0406333719439856,0.199049623805818,0.667,0.667,1
"A230059L01Rik",0.0406358604622229,0.204605883110006,1,0.667,1
"Tbc1d4",0.0406427871802509,0.59300647735089,1,1,1
"Coro1c",0.0406959737659015,0.316811392420477,1,1,1
"Chrnb1",0.0406960500475169,-0.0996519218556071,1,1,1
"Amd2",0.0407232765126549,0.0781994640088426,0.889,0.667,1
"Gm40155",0.0407927064491703,0.0881338136097867,0.778,0.556,1
"Prmt1",0.0408285247637585,0.229494062309427,1,1,1
"Asap1",0.0408289097362015,-0.0660414682946402,1,1,1
"Rgcc",0.0408849084589869,-0.682788219819005,1,1,1
"Ybx1",0.04088637728616,-0.199080633202315,1,1,1
"Gm4065",0.0409135844888374,-0.0733674238785036,0.333,0.778,1
"Dcun1d1",0.040916165684172,0.305490679771173,1,1,1
"Il18rap",0.0409205232268696,0.235255241953496,1,1,1
"Dock5",0.0409227022961538,0.431944918367778,1,1,1
"Ahsa1",0.0409596802995189,0.232275145855516,1,1,1
"Irx3",0.0409719655394867,-0.547488738017483,1,1,1
"Polr2g",0.0410296192219885,-0.11492756112084,1,1,1
"Foxr1",0.041062774291256,0.191006829845203,0.889,0.889,1
"Alkbh6",0.0411997827507306,0.203408772930069,1,1,1
"Dync2h1",0.0412023890729566,0.374656170803842,1,1,1
"Gm4841",0.0412029418312227,0.174164922647356,0.444,0.556,1
"Drd2",0.0412380592499202,0.226263644260299,0.444,0.444,1
"2010315B03Rik",0.0413373197146218,0.190508127291655,1,1,1
"Sirpb1b",0.041347415061555,0.447727643979745,1,1,1
"Bcl9",0.0413699306407308,0.287013892147604,1,1,1
"Klf3",0.0413720480296584,-0.0712152436064052,1,1,1
"Golga5",0.0413818571371865,0.255735603912323,1,1,1
"Podxl2",0.0414287723186833,0.134750025601596,0.667,0.333,1
"Rnf11",0.0414297338825131,-0.200393162204883,1,1,1
"Galnt5",0.0414428144178003,0.0658144054356784,0.778,0.222,1
"Puf60",0.0414587396790342,-0.210947878633387,1,1,1
"Prex2",0.0414927022729074,-0.214411194418324,1,1,1
"Gm28154",0.0415488207715113,-0.0587271389461597,0.333,0.778,1
"Gm49336",0.0415576236822065,0.271829963022303,1,1,1
"A630001G21Rik",0.0415764971287307,0.311804349429716,1,1,1
"Nelfe",0.0415780500609269,0.204737369868904,1,1,1
"Pi4ka",0.0415997868183005,0.287016367864474,1,1,1
"Gm16286",0.0416070915327214,-0.120987511755252,1,1,1
"Ubxn1",0.0416306058832818,-0.103334135495179,1,1,1
"Zbtb8b",0.0416542112855765,0.0547398837010462,0.667,0.111,1
"Gpr31b",0.0416627677535429,0.118812472742156,0.667,0.778,1
"Lgr6",0.0416927152556317,0.0607920672845794,0.667,0.222,1
"Prrg4",0.0417254921498239,0.106450673217372,0.889,0.778,1
"Tcirg1",0.0417494786409154,0.431923617045828,1,1,1
"Als2cl",0.0417580934265301,-0.164484045063222,1,1,1
"Smim7",0.0417701537263112,-0.15259595765315,1,1,1
"Mettl8",0.0417927771141574,0.225687288981734,1,0.889,1
"Ogn",0.0419458142790369,0.130377969270738,1,0.667,1
"D8Ertd738e",0.0419683351619438,-0.138402948858513,1,1,1
"Ptges3",0.041980520404414,-0.169595781720706,1,1,1
"Fbxo6",0.0420449291276072,0.263841384435745,1,1,1
"Anks1",0.0420450179832767,0.212393736481963,1,1,1
"Spata13",0.0420721097598974,-0.117959414871269,1,1,1
"Snhg9",0.04214486650168,0.685400083299127,1,1,1
"Ly6a",0.0421449365284413,0.745220484474789,1,1,1
"Gm43768",0.0421558744785732,0.103019357493617,1,0.778,1
"Ccdc160",0.0421988302738996,-0.0973166886261851,0.889,1,1
"Usp15",0.0422208376187922,0.308949764142493,1,1,1
"Sipa1l3",0.0422277183285599,0.290771853509412,1,1,1
"Atg9a",0.0422393040229813,0.308374923674192,1,1,1
"Igha",0.042250858659994,0.166463214881273,0.778,0.556,1
"Chrnb2",0.0422612212706311,0.0815463272407402,0.667,0.111,1
"Tmtc1",0.0422881015016317,-0.225439434235387,1,1,1
"Cbr3",0.0422936434641016,-0.170877295594728,1,1,1
"1700003E16Rik",0.042319249780269,0.129931682358355,0.778,0.333,1
"Mmp11",0.0423443147768407,-0.0731862749548529,0.778,0.778,1
"Dynlt3",0.0423912086567309,-0.221545039623753,1,1,1
"Wfdc17",0.0424216143784222,-0.199971000326233,1,1,1
"B2m",0.0424418510524756,0.468325689690121,1,1,1
"Smn1",0.0424626958705292,0.233982692099049,1,1,1
"Pard6b",0.0424988071975903,0.163852950961736,1,0.556,1
"Polr2h",0.0424998837973407,-0.0866073281735908,1,1,1
"B3gat2",0.0425042978909663,0.135536897047008,1,0.889,1
"Ly96",0.0425079770785549,-0.107222131465195,1,1,1
"Bclaf1",0.042607410807209,-0.049389404282724,1,1,1
"Cops7b",0.0426704162061163,0.229946676158062,1,1,1
"Smox",0.0426808347441756,-0.0791136259896557,1,1,1
"Dtx1",0.0426984108189032,0.29765367689114,0.889,0.333,1
"Myct1",0.0427766051706537,-0.449149720831099,1,1,1
"Deup1",0.0428534031481691,-0.121052082354639,1,0.889,1
"Sh3kbp1",0.0428762048485516,0.37881209611904,1,1,1
"Rbbp8",0.0428895170978925,0.334916258354025,1,1,1
"Rarg",0.042936694394198,-0.235815146367386,1,1,1
"Zkscan6",0.0429651004338494,0.166564242487793,1,1,1
"Sdr42e1",0.042983458549082,0.152003739025066,1,1,1
"Ythdf1",0.0429841243878129,0.263613199029334,1,1,1
"Zmynd10",0.0430045489823732,0.107670099366652,0.556,0.111,1
"Mrpl48",0.0430454408490826,-0.0584543117498324,1,1,1
"Rfxap",0.0430789249049263,-0.098377675000672,1,1,1
"Efemp2",0.0431047532358759,-0.12528081259099,1,1,1
"Telo2",0.043180530631621,-0.147873604817867,1,1,1
"Kti12",0.0432380394873359,-0.108735147016277,1,1,1
"Nckap1l",0.0432533807761216,0.371973409740441,1,1,1
"Scarb1",0.0433130779089681,-0.274365487739181,1,1,1
"Prxl2b",0.0433305566341292,0.524328906321758,1,1,1
"Ppp1r15b",0.0433878880579145,0.318610453147706,1,1,1
"Med13",0.0434363235946765,0.247906207132516,1,1,1
"Eln",0.0434780076591097,-0.222177955249559,1,1,1
"Mid1ip1",0.0435477834251409,-0.136845244617572,1,1,1
"Uspl1",0.0435858373446014,0.258872204733328,1,1,1
"Ncbp1",0.0435976896093854,0.253670557158841,1,1,1
"Pla2g15",0.0436082860324823,-0.115683657680806,1,1,1
"Evc",0.0436250160536381,-0.0550401922183514,0.222,0.778,1
"Erg",0.0436438216861733,-0.14007997813815,1,1,1
"Ttc25",0.0436454688706719,0.202277743080916,1,0.556,1
"Rrs1",0.0436462507586145,0.211361216457481,1,1,1
"AI467606",0.0436849385568652,-0.192101345394922,1,1,1
"Acad9",0.0436949283350866,0.254881149973221,1,1,1
"Efna3",0.0437944613254145,0.414109636385137,0.778,0.444,1
"E430024P14Rik",0.0438148536696905,0.178450491671831,1,1,1
"Atf5",0.0438183996814208,0.807595973415621,1,1,1
"Nup188",0.0438450803898255,0.259729734172826,1,1,1
"Stom",0.0438557205244801,0.739036792532912,1,1,1
"Alpk1",0.0438557295100291,0.322887036024908,1,1,1
"Ppcdc",0.0438730117833074,-0.127313404025538,1,1,1
"Eef1d",0.0438879786698027,-0.156199869187909,1,1,1
"Erlin2",0.0439066569658125,0.271426997092116,1,1,1
"Gm17657",0.0439443757170813,0.088692607469413,0.556,0.111,1
"A730046J19Rik",0.0439898624437424,0.230621850500719,0.667,0.556,1
"Bicral",0.0440862614178872,0.240741331975872,1,1,1
"Ly6g5b",0.0441937733737433,0.0555113720388314,0.556,0.222,1
"Ly75",0.0441966738610267,0.423628151691863,0.889,1,1
"Syngr1",0.0442208359134281,-0.275865618172081,1,1,1
"Atp6v0b",0.0442277725490453,-0.199290632717941,1,1,1
"Cldn23",0.0442587450764882,0.127992535369504,1,0.556,1
"Klf9",0.0442804442755346,-0.306716152048955,1,1,1
"Abca13",0.0443107201587086,0.31125985289258,0.889,0.667,1
"Rwdd2b",0.0443355881264872,0.205141281617774,1,1,1
"Galnt13",0.0443429256472729,0.303736043416144,0.667,0.556,1
"Heg1",0.0443454990939215,-0.340231814759992,1,1,1
"4933412E12Rik",0.0443547406831382,0.183684177176097,1,1,1
"Nup50",0.04436510243858,0.265912399891852,1,1,1
"Ccdc126",0.0443907071852293,-0.139122341815667,1,1,1
"Ifnl2",0.0444203792883743,0.262128390735053,0.444,0,1
"Pycard",0.0444686334115113,0.387314367725914,1,1,1
"Becn1",0.0444765558818822,0.260308431825258,1,1,1
"Ap2a2",0.0444796088540451,0.310753268343447,1,1,1
"Gab2",0.0445152961663093,0.334987878503368,1,1,1
"Parvg",0.0445569348108574,0.308589073490556,1,1,1
"Txnip",0.0446353847953668,-0.346786110231256,1,1,1
"Htra1",0.0446398981615719,-0.22526002542279,1,1,1
"Amotl1",0.0446491742439929,-0.318473870475562,1,1,1
"Rps6",0.0447102863540823,-0.110978380700892,1,1,1
"Galnt10",0.0447268184281725,0.235682834876072,1,1,1
"Gpc4",0.0447461366907988,-0.144431085250627,1,1,1
"Zfp35",0.0448224774557229,0.150194084478824,1,1,1
"Hax1",0.044868572634439,0.257223147345481,1,1,1
"Nr1d2",0.0448775808533392,-0.179383633243184,1,1,1
"Bicc1",0.0448847906565878,-0.131076714505578,1,1,1
"Ddx49",0.0448934383606635,0.249421397969223,1,1,1
"Pfkfb4",0.0449273715409588,0.297840878391591,1,1,1
"Ypel2",0.0449362247901997,-0.0800839089719645,1,1,1
"Sprtn",0.0449454280713256,0.193250876047006,1,1,1
"Pde2a",0.0450114536513825,-0.20134675753589,1,1,1
"Msi1",0.0450339902125759,0.299964474343099,0.667,0.444,1
"St3gal1",0.0450742101582911,0.245454742880619,1,1,1
"Tdrp",0.0450866164378391,-0.153118024001734,1,1,1
"Dsel",0.0451386481428829,0.252858871210447,1,1,1
"Smim19",0.0451619124338791,-0.145649920397961,1,1,1
"Klhl21",0.0451664305672202,-0.138225850887184,1,1,1
"Gsap",0.0452221118433358,0.373209711113097,1,1,1
"Ccdc60",0.0452558281299918,0.079620722819258,0.667,0.111,1
"Entpd6",0.0452823888771108,0.202212545326788,1,1,1
"Dcaf15",0.0453040848829878,0.260924494796892,1,1,1
"4921516A02Rik",0.0453088551143208,0.100438291146615,0.889,0.556,1
"Gm38973",0.0453405879394316,0.0958227249816095,0.667,0,1
"Ncam1",0.0454139299617627,0.655642297108403,1,1,1
"Hnrnpk",0.0454303809369386,-0.251556220292358,1,1,1
"Cdr1os",0.0454518311005972,0.109774395246964,0.556,0.111,1
"Lss",0.0454632957828214,0.214806012120345,1,1,1
"Rpl7a",0.0454690241197957,-0.154499656809394,1,1,1
"Espn",0.0454917637038144,0.22929690246664,1,1,1
"Ms4a14",0.0455215532449568,-0.173250776163021,1,1,1
"Fbxl2",0.045548045910653,-0.151223198434626,1,1,1
"Zfp580",0.0455628029070198,-0.122753706519226,1,1,1
"Prag1",0.0456117435195486,-0.165508704472266,1,1,1
"Trim8",0.0456902885116028,-0.0991983607457372,1,1,1
"Prkg1",0.0457032515585158,-0.152227194115489,1,1,1
"Gjc2",0.0457613575654704,-0.173995683557849,0.667,0.667,1
"Polr2m",0.0458095734461225,-0.151677000001516,1,1,1
"Wipf1",0.0458424099978566,0.431148398283171,1,1,1
"Pik3cb",0.0458533210865107,0.288400719246576,1,1,1
"Insm1",0.0458548172646042,0.127537924192843,0.667,0.222,1
"Tti1",0.0458751394699468,0.241585096328874,1,1,1
"Ccdc12",0.0459593497802504,-0.0261772434505905,1,1,1
"Nod2",0.0459669465427631,0.300529693254944,1,1,1
"Crcp",0.0459717722893094,0.199993675649404,1,1,1
"Anapc7",0.0459823538530437,0.224249259244565,1,1,1
"Acot7",0.0459942713654433,0.282497274316374,1,1,1
"Stx3",0.0460291748772511,0.296850372759546,1,1,1
"2610035D17Rik",0.0460476856703563,-0.228093467750275,1,1,1
"Cltb",0.0460497075834018,-0.21579910486246,1,1,1
"Crocc",0.0460876892660312,0.280103110897465,1,1,1
"Gm10277",0.0461046464662094,-0.0788212550328646,0.333,0.778,1
"Slc7a3",0.0461603474255083,-0.112308616892704,0.444,0.667,1
"Olfm1",0.0461604109090896,0.803314033602447,1,1,1
"Oaz2",0.0461867742834411,-0.264139469002545,1,1,1
"Ripk3",0.0462729004706445,0.276184875034226,1,1,1
"Sptbn1",0.0462971054624778,-0.293838573095365,1,1,1
"Dusp28",0.0463049734963504,0.270044840774137,1,1,1
"Slit1",0.0463980905938433,0.0841175835247392,0.667,0.222,1
"Tirap",0.0464245393994115,0.229902000776354,1,1,1
"Als2",0.0464293631840979,0.223717332239654,1,1,1
"Polr1c",0.0464412333120133,0.246300179073086,1,1,1
"Ints6",0.0464524024270774,-0.0608388297043128,1,1,1
"Mgat5b",0.0464718372566776,0.121222192485147,0.667,0.333,1
"Tek",0.0465085303654907,-0.254991587149011,1,1,1
"Spns2",0.0465350690375316,-0.423166828579447,1,1,1
"Dglucy",0.0465859920140827,0.233297053761425,1,1,1
"F630028O10Rik",0.0465877446567646,-0.104115071229842,1,1,1
"Evpl",0.0465925424871782,0.097532795143183,0.778,0.778,1
"Yipf6",0.0466476989334884,0.226642449606305,1,1,1
"Hist1h3i",0.0466683623934584,0.0706572060709121,0.778,0.333,1
"Cldn9",0.0466729727544497,0.288379929173536,0.778,0.778,1
"Senp2",0.0467118173239507,0.303513356470656,1,1,1
"Elk3",0.0467170290942784,-0.143039018049197,1,1,1
"Zfp747",0.0467515613740838,-0.145986454756227,1,1,1
"Synj2bp",0.0467733548735093,-0.136198545143835,1,1,1
"Ifitm10",0.0468433686329157,-0.143029302965528,0.778,1,1
"Tmem255b",0.0468765124395117,-0.276989265028547,1,1,1
"Osbpl6",0.0468982461767347,0.351246523190562,1,1,1
"Brd2",0.0469110615234975,-0.103157166856048,1,1,1
"Foxn3",0.046917548071763,-0.0551824775825423,1,1,1
"D6Wsu163e",0.0469199162800189,0.200000096434122,1,1,1
"Zfp688",0.046982747330265,0.230318556646167,1,1,1
"Zfp982",0.0470233045856952,-0.119794392519012,1,1,1
"Ap3b2",0.0470543600970672,0.161848483048777,0.667,0.222,1
"Pik3r5",0.0470605863944518,0.476194563457601,1,1,1
"Ankrd17",0.0470742458400108,0.214712204147709,1,1,1
"Timm10",0.0471262202332286,0.24008578831285,1,1,1
"Commd8",0.0471522230796146,-0.0657988138285945,1,1,1
"Dusp14",0.0471780627399142,0.243409080867742,1,0.778,1
"Kif5a",0.0471949209385302,0.264829736392848,0.889,0.778,1
"Plch2",0.0472315109411964,0.0718116353369562,0.778,0.444,1
"Gdap1",0.0473219734176382,0.199453651232361,0.667,0.333,1
"Nufip2",0.0473237303622247,-0.0586657050860297,1,1,1
"Hs3st3b1",0.0473301845306068,0.20633038038804,1,1,1
"Gm45833",0.0474009599449645,-0.0584061017414244,0.444,0.778,1
"Recql",0.0474752076390199,0.202979142597453,1,1,1
"Gphn",0.0475218544001019,-0.0938174268101619,1,1,1
"PR8-PB1",0.0475786525042105,0.25064834606161,0.444,0,1
"Ccl3",0.0475978480220219,-0.288909587436044,1,1,1
"Actn4",0.0476225563994416,-0.240073208352305,1,1,1
"Gm42829",0.0476494690193431,-0.0655404953067702,0.889,1,1
"Gm14548",0.0476653852229283,0.412501557524975,1,1,1
"Serpinb11",0.0478097085331673,0.210031752102929,0.778,0.444,1
"Mmp16",0.0478361855714614,0.217825581218929,0.778,0.556,1
"Gm16867",0.0478669690168642,-0.114234520825262,0.778,1,1
"Morrbid",0.0480012475854214,0.451674331818283,1,1,1
"Hdgf",0.0480564742412452,-0.140906874356116,1,1,1
"Itgb6",0.0481571797649274,0.128477675224266,0.889,0.778,1
"Cfap206",0.0481880372636917,0.229350885683683,0.444,0.444,1
"Arrdc3",0.0482174299757701,-0.091361960262528,1,1,1
"Fmn2",0.0482778853300707,0.331286095685987,0.556,0.444,1
"Nsun4",0.0482865722949076,0.218789732200172,1,1,1
"Zfp429",0.0483451871570706,0.192017582938824,1,1,1
"Ctnna2",0.0483952901957697,0.164417579899101,0.667,0.556,1
"Fam53a",0.048400561094844,-0.112658445912077,1,1,1
"Galnt1",0.0484859688083168,-0.038477406339893,1,1,1
"Coq9",0.0485020376211353,-0.174222383299834,1,1,1
"Gfy",0.04852980146429,0.776785743401734,1,1,1
"Tor4a",0.0485961234359075,0.172542429469782,1,1,1
"Tmem200c",0.048661325863813,0.0957340073323114,0.667,0.222,1
"Perm1",0.0487092187507,0.0726389624332242,0.667,0.111,1
"Naip1",0.0487422929441357,0.0762682079817902,0.444,0.333,1
"Dscam",0.0488336801816319,0.125486379294728,0.667,0.333,1
"Slc38a6",0.0488842779130878,-0.143736064328791,1,1,1
"Cbx5",0.0488928401737071,-0.0787120895205202,1,1,1
"B3gnt3",0.0489783392577302,-0.157115111062115,1,1,1
"Gm14764",0.0489800600918336,0.152506629994539,0.778,0.667,1
"Gm46218",0.0489819246786694,0.135022400488494,0.889,0.667,1
"Hnrnph3",0.0490042398265258,-0.147310708936792,1,1,1
"Zbed4",0.0490542673899899,0.317589858427921,1,1,1
"Tmem37",0.0490574384822702,-0.228855768048252,1,1,1
"Eif2s1",0.0490791072158294,0.245961771402937,1,1,1
"Zfp512b",0.0491164275563317,-0.0594807847185419,1,1,1
"Alyref2",0.0491284529894256,0.184785688608113,1,1,1
"Ergic2",0.0491862041915724,-0.13624770093847,1,1,1
"Abca7",0.0492177607028254,0.357036983532683,1,1,1
"Csk",0.049235678937758,0.344631481887834,1,1,1
"Lrrc4",0.0493121861236255,0.133013725671352,1,0.667,1
"Rnd1",0.0493181488402734,-0.315738586218313,1,1,1
"Elf1",0.0493254106258041,0.245313244811923,1,1,1
"Ifnar2",0.0493473061131062,-0.122424795254328,1,1,1
"Btbd16",0.0493927765664507,0.0831523342690161,0.556,0.111,1
"Nelfb",0.0494284819817849,-0.13463793182318,1,1,1
"Dctn6",0.0494447970647716,-0.133478987063006,1,1,1
"Efnb2",0.0495030613437922,-0.380984263249235,1,1,1
"Cd200r3",0.0495504867024178,0.104508954538737,1,0.556,1
"Selenok",0.0496608563336654,-0.303529006764887,1,1,1
"Tln2",0.0496720272422362,-0.100926464143448,1,1,1
"Kat6a",0.0496999438370633,0.265770142940256,1,1,1
"Slc25a36",0.0497038091785428,-0.0825089478762728,1,1,1
"Glrp1",0.049728750711444,0.119406347148415,0.889,0.778,1
"Sik2",0.0497445320544095,0.320330140757993,1,1,1
"Zfp593",0.0497657870662187,0.33560477090523,1,1,1
"Mfap2",0.0497867130208116,-0.548368251906483,0.889,0.889,1
"Jph3",0.0498633098540755,0.104686457704494,0.556,0,1
"Kdm2b",0.0498832559902911,0.344604654849189,1,1,1
"Ints12",0.0499105526884323,0.290678369115441,1,1,1
"Clcn3",0.0499284873040008,-0.131841612685608,1,1,1
"Hnrnph1",0.0499868028242523,-0.0761713929122749,1,1,1
"Tlr7",0.0500299797910232,0.396558382925308,1,1,1
"Ctxn1",0.0501464253904136,0.229985093653904,0.889,0.889,1
"Unc50",0.0501525409364301,-0.182405491580967,1,1,1
"Sox2ot",0.0501572062256392,0.0699619637097642,0.778,0.556,1
"Tank",0.0501836186018801,0.360132592443028,1,1,1
"Plcl1",0.0502160476908362,0.295564539324594,1,1,1
"Lyrm1",0.0502887952639619,0.230140513957796,1,1,1
"Foxl2",0.050345876473846,-0.0441403637119984,0.222,0.778,1
"Eme1",0.050434166757189,0.069835794331266,0.778,0.333,1
"Acvrl1",0.050492912444275,-0.14136571620096,1,1,1
"Gpn3",0.0505816996724446,-0.0818459723377669,1,1,1
"Gm35167",0.0505898056041392,-0.0825402239844455,0.556,0.778,1
"Cdh26",0.0506242109697012,0.135140638843543,0.444,0.222,1
"Dnajc2",0.0506264440345964,0.228698030853,1,1,1
"8430429K09Rik",0.0506747327817006,0.254603409482869,1,1,1
"Gmppa",0.0506800627190379,0.221761578956159,1,1,1
"Sept4",0.0507092812054739,-0.403876162794703,1,1,1
"Stau1",0.0507121839992364,0.236576394464477,1,1,1
"BC025920",0.0507335879376963,0.115034550021076,0.889,0.556,1
"Gm16225",0.0507543399134996,0.0702839792882952,0.556,0.222,1
"Slc26a2",0.0507554570440422,0.189241717455991,1,1,1
